
title,endpoint
"Weekly Influenza Vaccination Status and Intent for Vaccination, Overall, by Selected Demographics, and Jurisdiction, Children 6 Months-17 Years, United States",https://data.virginia.gov/api/action/datastore_search?resource_id=1c11ff46-e546-450b-a417-fe4b2039a5a3&limit=0
Workforce 1 for NYCHA Residents by City Council District - Local Law 163 - New york,https://data.virginia.gov/api/action/datastore_search?resource_id=1c1668bc-aa33-4ca7-85ae-c84509fbdbf7&limit=0
1997 Fall Membership Division Summary including PK and UG,https://data.virginia.gov/api/action/datastore_search?resource_id=1c3a940a-efcf-4295-a1b4-79a14b64f4f0&limit=0
OtherEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=1c547fc8-ce84-46aa-857f-f8e4122a8f64&limit=0
VDH PUD Overdose Deaths by Demographics - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=1c6070e8-32c4-43ab-93d6-64a5ac445b06&limit=0
NTIA-Approved Post-Challenge Process Virginia BEAD-Eligible Locations,https://data.virginia.gov/api/action/datastore_search?resource_id=1ca31fb3-9096-4151-b6ef-a5b1f97da007&limit=0
Bedford County High School Attendance Zones - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=1cb6f002-6159-46ca-ae59-1a19da5f3968&limit=0
Sanitary Sewer Combined Pipe IO,https://data.virginia.gov/api/action/datastore_search?resource_id=1cd88da0-6561-4808-b5fb-c018b3a59c8d&limit=0
Industry Occupation Projections- Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=1cf2cd63-ed4d-4b4b-b8e4-b93d49d36d7d&limit=0
FY 2021_NCVAS Demographics Educational Attainment For Virginia State Summary,https://data.virginia.gov/api/action/datastore_search?resource_id=1d2f4e06-cd59-43e8-9f8a-d711cf663578&limit=0
VDH Public Use Dataset COVID-19 Labs,https://data.virginia.gov/api/action/datastore_search?resource_id=1d3d1839-5c83-4397-896a-c397926b56c4&limit=0
Address Points,https://data.virginia.gov/api/action/datastore_search?resource_id=1d50f13e-b3cb-4dde-a857-b41c717a1224&limit=0
DOT Capital Improvement Spot Projects,https://data.virginia.gov/api/action/datastore_search?resource_id=1d7a6671-dde3-4df2-a925-2e01aeb55440&limit=0
Accounts Payable,https://data.virginia.gov/api/action/datastore_search?resource_id=1dcd6b0f-8600-4fe7-8b93-19e6e4fd0add&limit=0
Hanover Streets,https://data.virginia.gov/api/action/datastore_search?resource_id=1dd0c51f-66a2-402a-b041-8d4c7e072053&limit=0
Tourism Related Employment - Tennessee,https://data.virginia.gov/api/action/datastore_search?resource_id=1e265e11-c80d-4277-a9db-bd2670efceed&limit=0
Pass rates for all Virginia Bar Exam applicants by option 24-25,https://data.virginia.gov/api/action/datastore_search?resource_id=1e2b073b-63e4-4b00-acbe-45fb1cb84b1d&limit=0
"State Employment Status Demographic Data By Gender, Race, Ethnicity- VA",https://data.virginia.gov/api/action/datastore_search?resource_id=1e4d4de5-0227-4460-b492-7ce75ce736dd&limit=0
Government Offices,https://data.virginia.gov/api/action/datastore_search?resource_id=1e745490-137c-4869-b074-9b801486303b&limit=0
devAuto_concernLevel,https://data.virginia.gov/api/action/datastore_search?resource_id=1e779cfd-1bca-4b14-9e13-e25b32447925&limit=0
Roads,https://data.virginia.gov/api/action/datastore_search?resource_id=1e83fffc-2351-4389-b6c1-655abacdc5a4&limit=0
Tidal Flow Paths WQS,https://data.virginia.gov/api/action/datastore_search?resource_id=1e9546c6-d1f5-4473-aea3-b72e72cc5a4f&limit=0
featAuto_measureSearchInfo,https://data.virginia.gov/api/action/datastore_search?resource_id=1edd2784-12b3-40f4-aefa-5091c4756ed8&limit=0
1996-97 Fall Membership State Summaries by Grade and Ethnic Group,https://data.virginia.gov/api/action/datastore_search?resource_id=1f25b64b-7dc0-433f-8b5c-0a66ba0c31d1&limit=0
Bedford County Zoning - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=1f43ba30-ac55-4b83-94a1-16f9a78a44db&limit=0
prodAuto_measure_backgroundAndMethods,https://data.virginia.gov/api/action/datastore_search?resource_id=1f4ee2f7-f4bd-40bb-b253-c983c690f67f&limit=0
featAuto_measure_backgroundAndMethods,https://data.virginia.gov/api/action/datastore_search?resource_id=1f79110d-3d6c-4a33-a48e-e65b908a7d22&limit=0
Choose Maryland: Compare States - Taxes,https://data.virginia.gov/api/action/datastore_search?resource_id=1fdd3203-a827-4593-8cc0-5ad903aed5d6&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 09-29-2025-to-10-05-2025,https://data.virginia.gov/api/action/datastore_search?resource_id=1fe588aa-b229-48a7-9706-b33981e199ca&limit=0
Employment - Jobs Estimates by Industry - Arlington County,https://data.virginia.gov/api/action/datastore_search?resource_id=1ffa7588-dbf9-4af7-8eca-f6149d6706e5&limit=0
Unemployment Rates for States By Rank As Of December 2023,https://data.virginia.gov/api/action/datastore_search?resource_id=20355c66-b3b3-4ca4-825d-1b064b556612&limit=0
Norfolk Master Address List,https://data.virginia.gov/api/action/datastore_search?resource_id=2045c016-b406-4747-bc50-cfdaf8ef53f4&limit=0
VRP Site Addresses,https://data.virginia.gov/api/action/datastore_search?resource_id=2052c358-25b2-46ce-9a17-778f0ee4ab66&limit=0
Third Generation Simulation Data (TGSIM) I-90/I-94 Moving Trajectories,https://data.virginia.gov/api/action/datastore_search?resource_id=2077ba2a-090b-4fab-9b93-03226fba549c&limit=0
FWS Species Listed as Distinct Population Segments (DPS),https://data.virginia.gov/api/action/datastore_search?resource_id=20809544-e970-4261-a8b2-7e03a02d12dc&limit=0
WaterEasement layer,https://data.virginia.gov/api/action/datastore_search?resource_id=20813f7f-8ed3-4eb0-9544-5cb6155083b2&limit=0
2022 - 2024 NTD Annual Data - Capital Expenses (by Capital Use),https://data.virginia.gov/api/action/datastore_search?resource_id=209a1973-c03f-41cc-accc-d4f568f04016&limit=0
Biennial Overview of Post-acute and Long-term Care in the United States: Data from the 2020 National Post-acute and Long-term Care Study,https://data.virginia.gov/api/action/datastore_search?resource_id=20a78940-e24f-4690-a8d9-c0cbe02c9e13&limit=0
Bedford County EMS Facilities - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=20b1f983-7e8c-411a-b5ef-ccfc7448da1c&limit=0
"NSSP Emergency Department Visits - COVID-19, Flu, RSV, Combined – by Demographic Category",https://data.virginia.gov/api/action/datastore_search?resource_id=20c6f1f5-988c-426d-86cb-3e2a5fa72b82&limit=0
State Comparisons (LINC)-NC,https://data.virginia.gov/api/action/datastore_search?resource_id=212bf40d-03c9-43a3-a2da-cdd3042c1356&limit=0
prodAuto_fileType_measureDisplayGroups,https://data.virginia.gov/api/action/datastore_search?resource_id=21b3020b-5596-4147-8c85-3cf18316bcf7&limit=0
Pennsylvania Board of Probation and Parole Reentrant Employment Status CY 2018 - Current Monthly County Corrections,https://data.virginia.gov/api/action/datastore_search?resource_id=21e96a0c-cf70-4fd7-b5a9-9b473dffae92&limit=0
Fleet,https://data.virginia.gov/api/action/datastore_search?resource_id=21fb0ed3-ef5e-4876-b6e5-c8a9033f3fb2&limit=0
Enrollments and Degree Awards By Institution and Demographics- Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=2230b006-b9f7-47fd-bb41-04fec9863b01&limit=0
Vehicle Inspections and Violations,https://data.virginia.gov/api/action/datastore_search?resource_id=2262d9ca-7375-4dfe-9863-f4b80dfd42ac&limit=0
Employment by Industry,https://data.virginia.gov/api/action/datastore_search?resource_id=22ce5bcf-adbb-460f-aea0-386737e32868&limit=0
Home Schooled Students & Religious Exemptions 2015-16,https://data.virginia.gov/api/action/datastore_search?resource_id=23038d5c-08f2-42bb-adb3-9f930861a46c&limit=0
Clotting Factor Drug Report,https://data.virginia.gov/api/action/datastore_search?resource_id=2311835e-4324-462d-95cd-ad3ad71f5fd9&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 20211018 to 20211024,https://data.virginia.gov/api/action/datastore_search?resource_id=23338977-54c8-4c5d-930a-af5963b96aa3&limit=0
Implementation Watersheds (IP),https://data.virginia.gov/api/action/datastore_search?resource_id=2351c8bc-16d1-43bc-9fc2-cdd01c0dffda&limit=0
Data for Artificial Intelligence: Data-Centric AI for Transportation: Work Zone Use Case Raw Maryland Average Annual Daily Traffic 2019,https://data.virginia.gov/api/action/datastore_search?resource_id=23d6a261-a1ae-417d-a8cc-a0911c76571c&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 2023-01-09-to-2023-01-15,https://data.virginia.gov/api/action/datastore_search?resource_id=23d9e1f5-d1fb-4401-a877-9056b474a696&limit=0
Air Quality Index Report - City wise(Virginia) (2023),https://data.virginia.gov/api/action/datastore_search?resource_id=23f2d866-fb04-4535-8018-139bf4283b3a&limit=0
Parks,https://data.virginia.gov/api/action/datastore_search?resource_id=2400a563-3da8-44e1-a3fd-fa76952abec9&limit=0
Unemployment Rates for Large Metropolitan Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=2413af30-fad6-461a-b771-a0ad486e071c&limit=0
Executive Papers,https://data.virginia.gov/api/action/datastore_search?resource_id=244a2eda-5148-422d-9480-36a1602dd506&limit=0
VDH PUD Overdose Deaths by Demographics - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=248bf61e-604a-4f5a-a2be-449d74622374&limit=0
Legislative Petitions,https://data.virginia.gov/api/action/datastore_search?resource_id=249d2694-9ec8-44f5-8095-ebf335ab28e5&limit=0
MajorRoads layer,https://data.virginia.gov/api/action/datastore_search?resource_id=24a1af16-82cc-40ec-b436-fba74fb5622e&limit=0
Unemployment Rate - Tennessee,https://data.virginia.gov/api/action/datastore_search?resource_id=24f242bc-7bdc-44c0-84c9-cd9158189748&limit=0
CTE Enrollment by Career Cluster by Division - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=250a2835-f8fa-4eb9-a68b-7970251b9db1&limit=0
Housing Crisis Hotline Calls,https://data.virginia.gov/api/action/datastore_search?resource_id=25445437-2fcf-46a7-a292-1f7d778ae6c5&limit=0
eVA Procurement Data 2024 - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=25a59527-f14a-475d-b8da-af0155015887&limit=0
Air Quality Index Report - County wise(Virginia) (2020),https://data.virginia.gov/api/action/datastore_search?resource_id=25bab697-50e8-49a4-b2aa-d574d6e100ff&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 10-27-2025-to-11-02-2025,https://data.virginia.gov/api/action/datastore_search?resource_id=26347c40-0123-4c13-86d3-24845984b5a8&limit=0
LandUsePlanSiteSpecificNotes layer,https://data.virginia.gov/api/action/datastore_search?resource_id=270d28e2-a07b-4680-bc7b-b3a0b837153d&limit=0
2001 Contours - 2 Ft,https://data.virginia.gov/api/action/datastore_search?resource_id=27227e33-4fbd-4ad4-bfae-ce85341a6de5&limit=0
Employee Salaries - Virginia Beach,https://data.virginia.gov/api/action/datastore_search?resource_id=27257a41-07e4-4fd3-a0dd-d3691e3c4802&limit=0
Workforce 1 for NYCHA Residents by NYCHA Development - Local Law 163 - New York,https://data.virginia.gov/api/action/datastore_search?resource_id=27468bd9-8c54-439c-860b-798f06cbb238&limit=0
implAuto_footnotes,https://data.virginia.gov/api/action/datastore_search?resource_id=274b6394-4cff-48f5-a2d5-19696c6b4244&limit=0
Address Information,https://data.virginia.gov/api/action/datastore_search?resource_id=276bca83-3875-4494-9170-a8c1542a8b8c&limit=0
Potential Asbestos Containing Soils,https://data.virginia.gov/api/action/datastore_search?resource_id=27743bac-3207-4e07-a57d-56a10699c9db&limit=0
Permits Issued,https://data.virginia.gov/api/action/datastore_search?resource_id=277adcda-d459-470a-8a42-7ae1ccd09be4&limit=0
PUD Chronic Disease Prevalence by Geography - VDH - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=277b93e5-28ea-4188-918e-985360ed8b5e&limit=0
implAuto_tafVersion,https://data.virginia.gov/api/action/datastore_search?resource_id=279539a9-359d-4f06-906e-34b264d25d05&limit=0
2022 - 2024 NTD Annual Data - Funding Sources (Taxes Levied by Agency),https://data.virginia.gov/api/action/datastore_search?resource_id=2799a76d-d715-4dbc-a5c0-b02ba1fe8ebb&limit=0
PublicPoints layer,https://data.virginia.gov/api/action/datastore_search?resource_id=27afaa7c-6002-4b53-8929-f51e5e00cc2e&limit=0
Bedford County Parcels - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=27b8e93a-27e8-48d1-ab21-df256f94fb6c&limit=0
FY 2021_NCVAS Expenditures Data For Virginia Summaries,https://data.virginia.gov/api/action/datastore_search?resource_id=27d2c043-dacd-425b-81b5-ac4ea2d86fb5&limit=0
MunicipalBoundary layer,https://data.virginia.gov/api/action/datastore_search?resource_id=27ef8dfc-72a0-45c0-9dd3-ad194ff5fc0d&limit=0
BEAD Recommended De-Obligation Locations,https://data.virginia.gov/api/action/datastore_search?resource_id=283c0083-637d-45f4-8063-3b271a8ae705&limit=0
VDH Public Use Dataset Respiratory Outbreaks,https://data.virginia.gov/api/action/datastore_search?resource_id=2855e63f-e565-4619-b003-c49141d14fd1&limit=0
PLUS Zoning Applications,https://data.virginia.gov/api/action/datastore_search?resource_id=28619cb4-1f4a-4988-8bcc-8ac1c505131a&limit=0
Juvenile Justice Dashboard - Workforce Outcomes - Washington,https://data.virginia.gov/api/action/datastore_search?resource_id=28af54d1-1344-475a-8460-486ea9fda39c&limit=0
SchoolPoints layer,https://data.virginia.gov/api/action/datastore_search?resource_id=28cd055f-58c9-4dee-a3c2-9538b35bafbc&limit=0
devAuto_footnotes,https://data.virginia.gov/api/action/datastore_search?resource_id=291db8b0-d4b2-4884-9595-b2b95e45926b&limit=0
Neighborhoods,https://data.virginia.gov/api/action/datastore_search?resource_id=2930d68b-f035-40a6-85a4-a5b8a03a0b49&limit=0
Agency Salaries - Washington,https://data.virginia.gov/api/action/datastore_search?resource_id=295c9308-7324-4cc1-b715-5d4e512a1409&limit=0
EMS Heat-related Illness Incidents by Race and Year,https://data.virginia.gov/api/action/datastore_search?resource_id=298ae0e3-26dd-4b44-9c3b-248bb5df1317&limit=0
Polling Places,https://data.virginia.gov/api/action/datastore_search?resource_id=29b595a1-3fd3-4bf7-b3d7-4c061ec1a976&limit=0
Requisitions for Public Use,https://data.virginia.gov/api/action/datastore_search?resource_id=29f5ac34-6f55-4431-a225-607a1355dd03&limit=0
Full-time Equivalent (FTE) Totals by Agency (2023-2019) - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=2a2da60c-74b6-497d-bee2-592abdc56382&limit=0
Home Schooled Students & Religious Exemptions 2011-12,https://data.virginia.gov/api/action/datastore_search?resource_id=2aa5760e-a966-438d-af78-65adaf218684&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 2023-04-24-to-2023-04-30,https://data.virginia.gov/api/action/datastore_search?resource_id=2b50d1a9-bbc7-43dd-b7ae-f1f26dd59721&limit=0
Spot Elevations 2013,https://data.virginia.gov/api/action/datastore_search?resource_id=2b6f4908-6519-466d-83ff-79910f52dd93&limit=0
2021 County Business Patterns- NC,https://data.virginia.gov/api/action/datastore_search?resource_id=2ba9bd6e-5615-4a21-aa88-21bef685109c&limit=0
Non-Major Safety and Security Events,https://data.virginia.gov/api/action/datastore_search?resource_id=2baa76dc-b57d-4ca7-8a3d-7e251eb4c4e5&limit=0
Lien Details,https://data.virginia.gov/api/action/datastore_search?resource_id=2bd23cfa-07ba-4180-bc0e-5aef3558dcc6&limit=0
Weekly Gasoline Product Supplied,https://data.virginia.gov/api/action/datastore_search?resource_id=2be86ec6-d9c0-431c-be4d-5b3feac91f1c&limit=0
2018 Managed Care Programs By State,https://data.virginia.gov/api/action/datastore_search?resource_id=2c27f475-88e0-4a64-a0b2-762df6e993b0&limit=0
Stormwater Easements,https://data.virginia.gov/api/action/datastore_search?resource_id=2c35bbe7-79a0-4923-8b30-4175d3bc1e43&limit=0
DPR Fountain Points,https://data.virginia.gov/api/action/datastore_search?resource_id=2c398a9c-9d7b-4553-8ce1-ec9e7570624a&limit=0
Bedford County House of Delegates Boundary - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=2c43393e-d63d-4386-9639-f42040eadb7a&limit=0
GOPI Resource: Trainees Entering Employment -Maryland,https://data.virginia.gov/api/action/datastore_search?resource_id=2c43cf55-3e71-4c3d-ba41-5076f542aad6&limit=0
Special Tax Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=2c57ea9d-75ec-4435-961c-97f4a4492bd8&limit=0
Fire Hydrants Points,https://data.virginia.gov/api/action/datastore_search?resource_id=2ca6e8ee-7dbc-46fe-b1ec-f48dc5483274&limit=0
Fentress AICUZ/APZ,https://data.virginia.gov/api/action/datastore_search?resource_id=2ca86b49-f7d3-4b3d-b976-a410f05a3eeb&limit=0
US BEA Personal Income by SIC Industry-NC,https://data.virginia.gov/api/action/datastore_search?resource_id=2cec365c-e771-4b3a-a531-4a4b646d4200&limit=0
FWS-Listed U.S. Species by Taxonomic Group - All Plants,https://data.virginia.gov/api/action/datastore_search?resource_id=2d00de8a-6d5d-4dd0-b969-df8984888257&limit=0
